Transaction_ID,Customer_ID,Purchase_Date,Age,Gender,Location,Online_Offline,Online_Store,Category,Item_Purchased,Brand,Color,Size,Quantity,Purchase_Amount_,Discount_Pct,Festival_Sale,Shipping_Charge_,Delivery_Speed,Delivery_Time_Days,Subscription_Status,Payment_Method,Review_Rating,Return_Status,Previous_Purchases,Frequency_of_Purchases,Age_Group,Total_Purchase_Amount_,Net_Revenue_
TXN500052,CUST100012,2024-06-30,48,Female,Kolkata,Online,Amazon,Accessories,Belt,Nike,Beige,Not Applicable,1,205,51,Regular Day,99,Standard,5,No,Debit Card,3,Not Returned,8,Fortnightly,Gen X (41-60),205,304
TXN507987,CUST102587,2024-06-30,31,Male,Mumbai,Online,Myntra,Clothing,Hoodie,Bewakoof,Black,M,2,660,62,Regular Day,149,Standard,4,No,UPI,5,Not Returned,10,Weekly,Millennials (26-40),1320,1469
TXN508679,CUST102788,2024-06-30,18,Female,Pune,Online,Myntra,Clothing,Dress,US Polo,Brown,L,1,999,56,Regular Day,0,Standard,7,Yes,UPI,2,Not Returned,7,Fortnightly,Gen Z (18-25),999,999
TXN505314,CUST101737,2024-06-30,22,Female,Pune,Online,Shein,Footwear,Running Shoes,Zara,Red,7,2,6495,26,Regular Day,0,Express,3,Yes,EMI,5,Not Returned,0,Rarely,Gen Z (18-25),12990,12990
TXN502970,CUST100954,2024-06-30,50,Male,Delhi,Online,Flipkart,Accessories,Watch,HRX,Yellow,Not Applicable,1,260,62,Regular Day,0,Standard,6,No,Debit Card,4,Not Returned,3,Quarterly,Gen X (41-60),260,260
TXN500782,CUST100215,2024-06-30,29,Female,Hyderabad,Online,Myntra,Footwear,Boots,HRX,Grey,8,1,815,59,Regular Day,79,Standard,5,Yes,Credit Card,5,Not Returned,4,Monthly,Millennials (26-40),815,894
TXN505973,CUST101942,2024-06-30,54,Female,Delhi,Online,Flipkart,Clothing,Dress,HRX,Navy,M,1,425,60,Regular Day,0,Standard,5,No,Credit Card,5,Not Returned,0,Quarterly,Gen X (41-60),425,425
TXN501557,CUST100505,2024-06-30,37,Female,Ahmedabad,Online,Amazon,Clothing,Trousers,HRX,Black,M,1,484,28,Regular Day,0,Express,4,Yes,Cash on Delivery,5,Not Returned,7,Fortnightly,Millennials (26-40),484,484
TXN505436,CUST101768,2024-06-30,20,Male,Pune,Online,Shein,Clothing,Trousers,Max,Yellow,L,1,1054,49,Regular Day,99,Standard,7,No,UPI,3,Not Returned,10,Weekly,Gen Z (18-25),1054,1153
TXN500125,CUST100029,2024-06-30,36,Male,Kochi,Offline,N/A - Offline,Footwear,Slippers,Campus,Yellow,7,1,801,35,Regular Day,0,N/A - Offline,0,No,Debit Card,3,Not Returned,9,Weekly,Millennials (26-40),801,801
TXN509019,CUST102881,2024-06-30,27,Female,Jaipur,Offline,N/A - Offline,Accessories,Bag,H&M,Green,Free Size,1,950,45,Regular Day,0,N/A - Offline,0,No,UPI,4,Not Returned,15,Weekly,Millennials (26-40),950,950
TXN501861,CUST100606,2024-06-30,31,Female,Hyderabad,Online,Myntra,Footwear,Sneakers,Roadster,Yellow,8,2,10735,36,Regular Day,0,Express,2,Yes,Debit Card,3,Not Returned,1,Fortnightly,Millennials (26-40),21470,21470
TXN509248,CUST102951,2024-07-01,39,Female,Bangalore,Online,Myntra,Accessories,Sunglasses,Bata,Black,Not Applicable,2,1740,32,Regular Day,199,Same Day,1,No,Debit Card,1,Returned,4,Fortnightly,Millennials (26-40),3480,3679
TXN505562,CUST101802,2024-07-01,37,Female,Hyderabad,Online,Myntra,Footwear,Sandals,Puma,Grey,9,1,4242,36,Regular Day,0,Standard,8,No,Credit Card,4,Not Returned,8,Weekly,Millennials (26-40),4242,4242
TXN505665,CUST101841,2024-07-01,22,Male,Indore,Online,Ajio,Clothing,Shorts,Max,Red,S,1,410,29,Regular Day,0,Standard,6,Yes,UPI,4,Returned,0,Monthly,Gen Z (18-25),410,410
TXN501318,CUST100408,2024-07-01,57,Male,Delhi,Online,Ajio,Accessories,Cap,Bata,White,Free Size,1,902,58,Regular Day,0,Standard,8,No,Wallet,4,Not Returned,5,Fortnightly,Gen X (41-60),902,902
TXN505340,CUST101744,2024-07-01,26,Male,Bangalore,Online,Ajio,Footwear,Slippers,Puma,Green,8,1,642,47,Regular Day,199,Express,3,No,Debit Card,4,Not Returned,3,Weekly,Millennials (26-40),642,841
TXN500986,CUST100286,2024-07-01,24,Male,Gurgaon,Online,Ajio,Accessories,Watch,Bewakoof,Green,Not Applicable,1,291,35,Regular Day,0,Express,3,No,Debit Card,3,Not Returned,0,Fortnightly,Gen Z (18-25),291,291
TXN501762,CUST100575,2024-07-01,33,Female,Jaipur,Offline,N/A - Offline,Footwear,Slippers,H&M,Pink,6,1,1378,42,Regular Day,0,N/A - Offline,0,No,UPI,5,Not Returned,1,Monthly,Millennials (26-40),1378,1378
TXN506764,CUST102215,2024-07-01,34,Male,Bhubaneswar,Offline,N/A - Offline,Clothing,Shorts,Max,Black,XL,1,624,62,Regular Day,0,N/A - Offline,0,No,Credit Card,5,Not Returned,1,Fortnightly,Millennials (26-40),624,624
TXN508337,CUST102687,2024-07-01,41,Male,Delhi,Online,Amazon,Clothing,Jeans,Roadster,Red,S,1,905,69,Regular Day,99,Express,3,No,Debit Card,4,Not Returned,2,Monthly,Gen X (41-60),905,1004
TXN506846,CUST102240,2024-07-01,27,Female,Jaipur,Online,Meesho,Accessories,Socks,Bewakoof,White,Free Size,3,647,51,Regular Day,99,Standard,6,Yes,Cash on Delivery,4,Not Returned,1,Quarterly,Millennials (26-40),1941,2040
TXN506394,CUST102100,2024-07-01,56,Female,Chennai,Online,Amazon,Footwear,Sandals,H&M,Grey,7,1,1895,68,Regular Day,0,Standard,5,No,Credit Card,4,Not Returned,4,Weekly,Gen X (41-60),1895,1895
TXN509042,CUST102888,2024-07-01,24,Male,Chennai,Online,Amazon,Accessories,Backpack,HRX,White,Free Size,1,215,26,Regular Day,79,Standard,4,No,Credit Card,5,Not Returned,0,Quarterly,Gen Z (18-25),215,294
TXN501345,CUST100421,2024-07-01,47,Male,Pune,Online,Amazon,Accessories,Socks,H&M,Black,Free Size,3,2735,59,Regular Day,99,Express,2,No,UPI,3,Not Returned,2,Fortnightly,Gen X (41-60),8205,8304
TXN507254,CUST102368,2024-07-02,24,Male,Kolkata,Offline,N/A - Offline,Clothing,Shirt,Max,Blue,XL,1,370,42,Regular Day,0,N/A - Offline,0,No,Debit Card,5,Returned,1,Fortnightly,Gen Z (18-25),370,370
TXN506417,CUST102108,2024-07-02,29,Male,Visakhapatnam,Offline,N/A - Offline,Accessories,Backpack,Puma,Pink,Free Size,1,313,34,Regular Day,0,N/A - Offline,0,No,Cash on Delivery,5,Not Returned,1,Monthly,Millennials (26-40),313,313
TXN504123,CUST101357,2024-07-02,23,Male,Delhi,Online,Ajio,Clothing,Jacket,Zara,Green,XXL,1,1100,26,Regular Day,79,Standard,8,No,Credit Card,4,Not Returned,4,Fortnightly,Gen Z (18-25),1100,1179
TXN509362,CUST102981,2024-07-02,20,Female,Hyderabad,Online,Flipkart,Clothing,Shirt,US Polo,Grey,XS,3,2648,24,Regular Day,0,Standard,8,Yes,UPI,5,Returned,3,Weekly,Gen Z (18-25),7944,7944
TXN505552,CUST101801,2024-07-02,37,Female,Mumbai,Online,Myntra,Footwear,Formal Shoes,Nike,Pink,10,2,9118,41,Regular Day,79,Same Day,1,No,UPI,5,Not Returned,3,Fortnightly,Millennials (26-40),18236,18315
TXN508804,CUST102823,2024-07-02,58,Male,Mumbai,Online,Amazon,Accessories,Watch,Bata,Red,Not Applicable,1,1153,69,Regular Day,0,Standard,8,No,Cash on Delivery,4,Not Returned,5,Weekly,Gen X (41-60),1153,1153
TXN505778,CUST101878,2024-07-02,48,Female,Delhi,Online,Amazon,Clothing,Shorts,Levis,Blue,M,1,892,52,Regular Day,149,Express,4,Yes,Net Banking,3,Not Returned,1,Quarterly,Gen X (41-60),892,1041
TXN503934,CUST101301,2024-07-02,34,Female,Bangalore,Offline,N/A - Offline,Footwear,Slippers,Puma,Yellow,6,1,4468,61,Regular Day,0,N/A - Offline,0,No,Wallet,4,Not Returned,7,Weekly,Millennials (26-40),4468,4468
TXN506323,CUST102086,2024-07-02,48,Male,Chennai,Online,Myntra,Footwear,Formal Shoes,Max,Black,9,1,880,64,Regular Day,49,Standard,7,No,Debit Card,3,Not Returned,1,Quarterly,Gen X (41-60),880,929
TXN500126,CUST100029,2024-07-02,36,Male,Kochi,Online,Meesho,Clothing,Jacket,Levis,White,M,1,2004,53,Regular Day,0,Standard,5,No,Debit Card,4,Not Returned,10,Weekly,Millennials (26-40),2004,2004
TXN506487,CUST102139,2024-07-02,34,Male,Hyderabad,Online,Myntra,Clothing,T-shirt,Max,Navy,M,1,380,66,Regular Day,149,Standard,6,Yes,UPI,3,Not Returned,1,Monthly,Millennials (26-40),380,529
TXN508584,CUST102762,2024-07-02,33,Female,Mumbai,Online,Shein,Accessories,Wallet,HRX,Blue,Not Applicable,1,310,26,Regular Day,49,Standard,5,Yes,UPI,4,Not Returned,5,Weekly,Millennials (26-40),310,359
TXN509810,CUST103130,2024-07-02,33,Male,Hyderabad,Online,Flipkart,Footwear,Boots,US Polo,Red,9,1,2175,64,Regular Day,0,Standard,5,Yes,UPI,3,Not Returned,11,Weekly,Millennials (26-40),2175,2175
TXN508570,CUST102756,2024-07-02,55,Female,Hyderabad,Offline,N/A - Offline,Clothing,Dress,Bewakoof,Blue,M,2,1080,48,Regular Day,0,N/A - Offline,0,No,UPI,4,Not Returned,2,Monthly,Gen X (41-60),2160,2160
TXN502511,CUST100805,2024-07-02,50,Male,Pune,Online,Flipkart,Clothing,Jacket,Puma,Beige,L,2,5742,56,Regular Day,99,Standard,7,No,Credit Card,3,Returned,3,Monthly,Gen X (41-60),11484,11583
TXN501666,CUST100539,2024-07-03,18,Female,Hyderabad,Online,Myntra,Clothing,Saree,HRX,Black,XS,1,1128,24,Regular Day,0,Standard,7,Yes,Debit Card,4,Not Returned,16,Weekly,Gen Z (18-25),1128,1128
TXN506612,CUST102176,2024-07-03,22,Female,Indore,Online,Meesho,Accessories,Belt,HRX,Green,Not Applicable,1,320,50,Regular Day,0,Standard,4,Yes,UPI,5,Not Returned,3,Fortnightly,Gen Z (18-25),320,320
TXN507505,CUST102448,2024-07-03,50,Male,Gurgaon,Online,Ajio,Accessories,Wallet,HRX,Pink,Not Applicable,1,255,21,Regular Day,0,Express,3,Yes,Cash on Delivery,5,Not Returned,2,Fortnightly,Gen X (41-60),255,255
TXN501546,CUST100503,2024-07-03,54,Female,Hyderabad,Offline,N/A - Offline,Footwear,Boots,HRX,Pink,7,1,678,62,Regular Day,0,N/A - Offline,0,No,Wallet,4,Returned,4,Weekly,Gen X (41-60),678,678
TXN501487,CUST100487,2024-07-03,40,Male,Pune,Offline,N/A - Offline,Footwear,Running Shoes,US Polo,Blue,9,1,1536,48,Regular Day,0,N/A - Offline,0,Yes,UPI,5,Not Returned,1,Fortnightly,Millennials (26-40),1536,1536
TXN506548,CUST102154,2024-07-03,47,Male,Chandigarh,Online,Myntra,Clothing,Hoodie,H&M,Beige,M,1,920,51,Regular Day,0,Standard,7,No,Credit Card,5,Not Returned,4,Weekly,Gen X (41-60),920,920
TXN509602,CUST103061,2024-07-03,30,Female,Delhi,Offline,N/A - Offline,Accessories,Bag,Allen Solly,Grey,Free Size,1,710,56,Regular Day,0,N/A - Offline,0,No,Cash on Delivery,4,Returned,1,Fortnightly,Millennials (26-40),710,710
TXN505298,CUST101731,2024-07-03,55,Male,Visakhapatnam,Offline,N/A - Offline,Accessories,Belt,Max,Brown,Not Applicable,1,313,21,Regular Day,0,N/A - Offline,0,No,Wallet,5,Not Returned,13,Weekly,Gen X (41-60),313,313
TXN506311,CUST102083,2024-07-03,46,Male,Indore,Offline,N/A - Offline,Clothing,T-shirt,US Polo,Yellow,S,1,926,38,Regular Day,0,N/A - Offline,0,No,UPI,4,Not Returned,11,Weekly,Gen X (41-60),926,926
TXN508811,CUST102824,2024-07-03,44,Female,Chennai,Online,Myntra,Clothing,Saree,Levis,Brown,S,1,2349,33,Regular Day,0,Standard,5,Yes,UPI,2,Returned,4,Fortnightly,Gen X (41-60),2349,2349
TXN509035,CUST102885,2024-07-03,24,Male,Surat,Offline,N/A - Offline,Footwear,Sandals,Nike,Brown,11,1,3754,25,Regular Day,0,N/A - Offline,0,Yes,Credit Card,3,Not Returned,4,Fortnightly,Gen Z (18-25),3754,3754
TXN509055,CUST102893,2024-07-03,56,Male,Bangalore,Offline,N/A - Offline,Clothing,Trousers,Nike,White,XL,1,2864,58,Regular Day,0,N/A - Offline,0,No,UPI,4,Returned,1,Monthly,Gen X (41-60),2864,2864
TXN507285,CUST102381,2024-07-03,36,Male,Chennai,Online,Flipkart,Accessories,Socks,Allen Solly,Green,Free Size,1,774,44,Regular Day,149,Standard,4,No,Debit Card,5,Not Returned,4,Weekly,Millennials (26-40),774,923
TXN504434,CUST101470,2024-07-03,55,Male,Kolkata,Online,Amazon,Clothing,Shirt,Zara,Grey,XL,1,437,70,Regular Day,149,Standard,5,No,UPI,4,Not Returned,3,Fortnightly,Gen X (41-60),437,586
TXN502483,CUST100798,2024-07-03,31,Male,Pune,Online,Meesho,Accessories,Watch,Max,Beige,Not Applicable,1,329,51,Regular Day,0,Same Day,1,Yes,UPI,4,Not Returned,4,Weekly,Millennials (26-40),329,329
TXN501894,CUST100616,2024-07-03,28,Male,Delhi,Online,Ajio,Clothing,Shorts,Roadster,Green,M,1,1505,48,Regular Day,49,Standard,5,No,Debit Card,4,Not Returned,7,Fortnightly,Millennials (26-40),1505,1554
TXN507080,CUST102327,2024-07-03,25,Female,Kolkata,Online,Myntra,Clothing,Trousers,Roadster,White,M,2,2189,69,Regular Day,0,Express,2,Yes,Net Banking,5,Not Returned,2,Fortnightly,Gen Z (18-25),4378,4378
TXN506368,CUST102095,2024-07-03,50,Male,Mumbai,Online,Myntra,Accessories,Watch,Levis,Beige,Not Applicable,4,7783,43,Regular Day,199,Standard,8,No,UPI,4,Not Returned,10,Weekly,Gen X (41-60),31132,31331
TXN504708,CUST101570,2024-07-04,21,Female,Nagpur,Online,Flipkart,Footwear,Sandals,Bata,Black,10,2,4224,21,Regular Day,0,Standard,4,Yes,UPI,3,Not Returned,8,Weekly,Gen Z (18-25),8448,8448
TXN504082,CUST101343,2024-07-04,42,Male,Ahmedabad,Online,Myntra,Accessories,Belt,Bata,White,Not Applicable,1,791,37,Regular Day,0,Standard,6,Yes,UPI,4,Not Returned,8,Weekly,Gen X (41-60),791,791
TXN500824,CUST100221,2024-07-04,37,Male,Surat,Offline,N/A - Offline,Clothing,T-shirt,US Polo,White,L,1,846,70,Regular Day,0,N/A - Offline,0,No,Net Banking,4,Not Returned,16,Weekly,Millennials (26-40),846,846
TXN506412,CUST102106,2024-07-04,50,Male,Noida,Offline,N/A - Offline,Accessories,Watch,Bata,Blue,Not Applicable,1,942,69,Regular Day,0,N/A - Offline,0,No,UPI,2,Not Returned,8,Weekly,Gen X (41-60),942,942
TXN502783,CUST100903,2024-07-04,55,Female,Noida,Online,Flipkart,Clothing,T-shirt,Zara,Green,XL,1,2723,50,Regular Day,149,Standard,6,No,Credit Card,2,Returned,7,Weekly,Gen X (41-60),2723,2872
TXN501605,CUST100517,2024-07-04,20,Male,Patna,Online,Amazon,Accessories,Watch,Max,Red,Not Applicable,1,181,30,Regular Day,0,Standard,6,Yes,Wallet,4,Not Returned,7,Weekly,Gen Z (18-25),181,181
TXN507130,CUST102338,2024-07-04,19,Male,Lucknow,Online,Myntra,Clothing,Jeans,HRX,Yellow,M,1,524,38,Regular Day,0,Same Day,1,Yes,Cash on Delivery,4,Not Returned,4,Fortnightly,Gen Z (18-25),524,524
TXN505811,CUST101888,2024-07-04,20,Male,Pune,Online,Amazon,Accessories,Wallet,Max,Grey,Not Applicable,2,609,22,Regular Day,0,Express,3,Yes,UPI,3,Not Returned,8,Weekly,Gen Z (18-25),1218,1218
TXN506086,CUST101996,2024-07-04,41,Female,Gurgaon,Online,Myntra,Clothing,Saree,Puma,Pink,S,1,3432,25,Regular Day,0,Express,3,Yes,Net Banking,4,Returned,0,Fortnightly,Gen X (41-60),3432,3432
TXN503592,CUST101153,2024-07-04,56,Male,Delhi,Online,Myntra,Footwear,Boots,Zara,Yellow,11,1,4406,66,Regular Day,149,Standard,4,No,Credit Card,5,Not Returned,1,Quarterly,Gen X (41-60),4406,4555
TXN508148,CUST102628,2024-07-04,43,Female,Pune,Offline,N/A - Offline,Footwear,Boots,Campus,Red,9,1,864,22,Regular Day,0,N/A - Offline,0,No,UPI,4,Not Returned,4,Monthly,Gen X (41-60),864,864
TXN502155,CUST100701,2024-07-04,43,Female,Kolkata,Online,Flipkart,Clothing,Shorts,Puma,Grey,M,1,2580,21,Regular Day,0,Same Day,1,No,Credit Card,4,Not Returned,12,Weekly,Gen X (41-60),2580,2580
TXN506704,CUST102206,2024-07-04,23,Female,Indore,Offline,N/A - Offline,Accessories,Belt,Roadster,Yellow,Not Applicable,1,946,24,Regular Day,0,N/A - Offline,0,No,Net Banking,5,Returned,0,Rarely,Gen Z (18-25),946,946
TXN501774,CUST100582,2024-07-04,22,Female,Gurgaon,Online,Myntra,Clothing,Kurta,Zara,Brown,S,1,2193,46,Regular Day,79,Standard,6,No,Net Banking,4,Not Returned,3,Fortnightly,Gen Z (18-25),2193,2272
TXN501871,CUST100610,2024-07-04,53,Female,Bangalore,Online,Ajio,Footwear,Slippers,Puma,Brown,8,1,5139,54,Regular Day,0,Standard,8,Yes,UPI,5,Not Returned,4,Weekly,Gen X (41-60),5139,5139
TXN501855,CUST100604,2024-07-04,52,Male,Pune,Online,Myntra,Footwear,Running Shoes,Nike,Pink,7,1,4008,55,Regular Day,149,Standard,8,No,Credit Card,4,Not Returned,2,Fortnightly,Gen X (41-60),4008,4157
TXN503875,CUST101276,2024-07-04,45,Male,Pune,Online,Meesho,Accessories,Belt,Max,Blue,Not Applicable,1,263,31,Regular Day,0,Same Day,1,No,UPI,5,Returned,0,Quarterly,Gen X (41-60),263,263
TXN509363,CUST102981,2024-07-05,20,Female,Hyderabad,Online,Myntra,Accessories,Sunglasses,Levis,Black,Not Applicable,1,1956,42,Regular Day,0,Standard,7,Yes,Wallet,4,Returned,4,Weekly,Gen Z (18-25),1956,1956
TXN507909,CUST102564,2024-07-05,36,Female,Bangalore,Online,Myntra,Clothing,Jacket,Bewakoof,Yellow,S,1,531,30,Regular Day,199,Express,4,No,UPI,5,Returned,1,Monthly,Millennials (26-40),531,730
TXN504582,CUST101523,2024-07-05,24,Male,Mumbai,Online,Flipkart,Footwear,Sneakers,Puma,White,6,1,5040,55,Regular Day,0,Standard,8,No,Net Banking,2,Not Returned,20,Weekly,Gen Z (18-25),5040,5040
TXN503781,CUST101238,2024-07-05,30,Male,Bangalore,Online,Amazon,Clothing,Shorts,Roadster,Beige,S,1,1081,69,Regular Day,0,Express,2,No,Debit Card,4,Not Returned,6,Weekly,Millennials (26-40),1081,1081
TXN507286,CUST102381,2024-07-05,36,Male,Chennai,Online,Myntra,Clothing,Jeans,Bewakoof,Pink,XXL,1,922,32,Regular Day,0,Standard,7,No,Net Banking,4,Returned,5,Weekly,Millennials (26-40),922,922
TXN508661,CUST102785,2024-07-05,22,Female,Chennai,Online,Meesho,Footwear,Formal Shoes,Puma,Yellow,6,1,940,45,Regular Day,0,Express,4,No,UPI,5,Not Returned,1,Quarterly,Gen Z (18-25),940,940
TXN502369,CUST100761,2024-07-05,41,Male,Chennai,Online,Amazon,Clothing,T-shirt,Zara,Navy,M,1,2684,40,Regular Day,0,Express,2,Yes,UPI,4,Not Returned,9,Weekly,Gen X (41-60),2684,2684
TXN506937,CUST102275,2024-07-05,35,Male,Kolkata,Online,Shein,Clothing,Shorts,Levis,Grey,L,1,2803,24,Regular Day,0,Standard,8,Yes,Debit Card,5,Not Returned,3,Fortnightly,Millennials (26-40),2803,2803
TXN503159,CUST101013,2024-07-05,31,Female,Chandigarh,Online,Amazon,Clothing,Hoodie,Allen Solly,Yellow,XS,1,1644,33,Regular Day,0,Express,2,Yes,Debit Card,5,Not Returned,0,Monthly,Millennials (26-40),1644,1644
TXN505785,CUST101882,2024-07-05,25,Female,Pune,Online,Ajio,Footwear,Formal Shoes,Roadster,Navy,11,1,1786,57,Regular Day,0,Standard,6,No,UPI,4,Not Returned,3,Fortnightly,Gen Z (18-25),1786,1786
TXN507862,CUST102549,2024-07-05,23,Male,Mumbai,Online,Ajio,Accessories,Belt,H&M,Blue,Not Applicable,1,864,45,Regular Day,79,Express,3,No,UPI,4,Returned,0,Monthly,Gen Z (18-25),864,943
TXN501558,CUST100505,2024-07-05,37,Female,Ahmedabad,Online,Ajio,Accessories,Cap,Levis,Pink,Free Size,3,5233,64,Regular Day,0,Express,3,Yes,Cash on Delivery,5,Not Returned,8,Fortnightly,Millennials (26-40),15699,15699
TXN502760,CUST100895,2024-07-06,43,Female,Hyderabad,Online,Flipkart,Clothing,Kurta,Puma,Green,M,1,531,63,Regular Day,0,Standard,6,Yes,Credit Card,3,Not Returned,2,Monthly,Gen X (41-60),531,531
TXN500489,CUST100118,2024-07-06,28,Female,Patna,Online,Amazon,Footwear,Boots,Nike,Blue,9,2,7448,61,Regular Day,0,Standard,8,No,Credit Card,3,Not Returned,2,Rarely,Millennials (26-40),14896,14896
TXN509700,CUST103087,2024-07-06,25,Male,Bangalore,Online,Ajio,Clothing,T-shirt,Allen Solly,Brown,M,1,1116,36,Regular Day,0,Express,2,No,UPI,5,Not Returned,0,Fortnightly,Gen Z (18-25),1116,1116
TXN500259,CUST100060,2024-07-06,56,Male,Kolkata,Online,Myntra,Clothing,T-shirt,Puma,White,M,1,2848,27,Regular Day,0,Express,3,No,Credit Card,4,Not Returned,1,Monthly,Gen X (41-60),2848,2848
TXN503527,CUST101134,2024-07-06,43,Male,Bangalore,Online,Ajio,Accessories,Cap,Roadster,Grey,Free Size,3,2142,36,Regular Day,0,Standard,6,Yes,Debit Card,2,Returned,5,Fortnightly,Gen X (41-60),6426,6426
TXN501088,CUST100334,2024-07-06,37,Female,Nagpur,Online,Myntra,Clothing,Kurta,H&M,Red,XL,1,500,20,Regular Day,0,Standard,7,Yes,Net Banking,3,Not Returned,0,Monthly,Millennials (26-40),500,500
TXN509520,CUST103032,2024-07-06,41,Male,Mumbai,Online,Ajio,Accessories,Wallet,US Polo,Yellow,Not Applicable,1,951,26,Regular Day,0,Standard,4,No,Cash on Delivery,5,Not Returned,2,Fortnightly,Gen X (41-60),951,951
TXN507251,CUST102367,2024-07-06,25,Male,Bangalore,Online,Flipkart,Clothing,Jacket,Zara,Beige,M,1,2157,54,Regular Day,0,Standard,7,No,UPI,3,Not Returned,2,Monthly,Gen Z (18-25),2157,2157
TXN502246,CUST100732,2024-07-06,56,Female,Kolkata,Online,Ajio,Clothing,Hoodie,HRX,Brown,L,1,1010,56,Regular Day,49,Standard,7,No,Credit Card,4,Not Returned,15,Weekly,Gen X (41-60),1010,1059
TXN505553,CUST101801,2024-07-07,37,Female,Mumbai,Online,Amazon,Clothing,Dress,Levis,Pink,L,1,577,30,Regular Day,99,Express,2,No,Cash on Delivery,5,Not Returned,4,Fortnightly,Millennials (26-40),577,676
TXN504307,CUST101416,2024-07-07,44,Female,Kolkata,Online,Flipkart,Accessories,Wallet,Bewakoof,Blue,Not Applicable,1,301,42,Regular Day,79,Standard,5,No,Debit Card,3,Not Returned,5,Monthly,Gen X (41-60),301,380
TXN500165,CUST100036,2024-07-07,54,Male,Delhi,Online,Flipkart,Accessories,Wallet,Roadster,Blue,Not Applicable,1,978,67,Regular Day,149,Standard,4,No,UPI,3,Not Returned,4,Fortnightly,Gen X (41-60),978,1127
TXN502682,CUST100870,2024-07-07,37,Male,Pune,Online,Ajio,Footwear,Sandals,Zara,Beige,9,1,4514,30,Regular Day,49,Standard,8,No,Wallet,3,Returned,16,Weekly,Millennials (26-40),4514,4563
TXN506942,CUST102276,2024-07-07,26,Male,Bangalore,Online,Myntra,Clothing,Jacket,Levis,Navy,XL,2,6636,64,Regular Day,0,Standard,4,No,Wallet,3,Returned,3,Fortnightly,Millennials (26-40),13272,13272
TXN506931,CUST102274,2024-07-07,25,Female,Gurgaon,Offline,N/A - Offline,Accessories,Wallet,Bata,White,Not Applicable,1,502,67,Regular Day,0,N/A - Offline,0,Yes,UPI,3,Not Returned,6,Weekly,Gen Z (18-25),502,502
TXN502566,CUST100837,2024-07-07,26,Female,Lucknow,Online,Myntra,Clothing,Kurta,Puma,Pink,XXL,1,509,42,Regular Day,49,Express,3,No,Debit Card,3,Returned,1,Monthly,Millennials (26-40),509,558
TXN503163,CUST101014,2024-07-08,39,Male,Kolkata,Online,Myntra,Clothing,Jeans,Puma,Grey,M,2,4030,60,Regular Day,0,Express,4,No,UPI,5,Not Returned,3,Fortnightly,Millennials (26-40),8060,8060
TXN502447,CUST100789,2024-07-08,18,Male,Pune,Online,Myntra,Accessories,Wallet,Levis,Black,Not Applicable,1,1665,52,Regular Day,79,Standard,5,No,UPI,4,Not Returned,3,Weekly,Gen Z (18-25),1665,1744
TXN504692,CUST101567,2024-07-08,43,Male,Bangalore,Online,Flipkart,Footwear,Boots,Nike,Pink,11,3,13938,58,Regular Day,79,Standard,8,No,Credit Card,5,Not Returned,0,Rarely,Gen X (41-60),41814,41893
TXN500434,CUST100105,2024-07-08,51,Female,Pune,Online,Flipkart,Clothing,Saree,Max,Brown,XL,2,936,22,Regular Day,0,Standard,7,Yes,UPI,4,Not Returned,0,Monthly,Gen X (41-60),1872,1872
TXN507471,CUST102439,2024-07-08,20,Female,Surat,Offline,N/A - Offline,Clothing,Shorts,Max,Beige,M,1,307,24,Regular Day,0,N/A - Offline,0,No,UPI,4,Not Returned,21,Weekly,Gen Z (18-25),307,307
TXN503344,CUST101083,2024-07-08,41,Female,Bhubaneswar,Offline,N/A - Offline,Clothing,Kurta,Nike,Black,L,2,2455,65,Regular Day,0,N/A - Offline,0,Yes,Debit Card,4,Not Returned,5,Fortnightly,Gen X (41-60),4910,4910
TXN502730,CUST100879,2024-07-08,44,Female,Chennai,Online,Ajio,Clothing,Dress,Bewakoof,Brown,M,1,416,47,Regular Day,79,Express,4,No,Wallet,5,Returned,6,Fortnightly,Gen X (41-60),416,495
TXN503832,CUST101256,2024-07-08,27,Female,Mumbai,Online,Amazon,Footwear,Running Shoes,Puma,Black,7,1,1608,22,Regular Day,0,Express,4,No,Debit Card,4,Returned,2,Fortnightly,Millennials (26-40),1608,1608
TXN501872,CUST100610,2024-07-08,53,Female,Bangalore,Online,Ajio,Footwear,Sneakers,Roadster,White,6,3,4994,21,Regular Day,0,Standard,8,Yes,Credit Card,3,Returned,5,Weekly,Gen X (41-60),14982,14982
TXN507138,CUST102339,2024-07-09,21,Male,Mumbai,Online,Amazon,Accessories,Backpack,Levis,White,Free Size,2,4000,52,Regular Day,0,Express,2,No,UPI,3,Returned,5,Fortnightly,Gen Z (18-25),8000,8000
